troop1,troop2,troop3,troop4,troop5,troop6,troop7,->,trait1,trait2,trait3,trait4,trait5,trait6
dart_goblin,elec_giant,gob_machine,mega_knight,monk,pekka,royal_giant,->,ace_2,brawler_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,mega_knight,monk,prince,royal_giant,->,ace_2,brawler_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,mega_knight,monk,royal_giant,skele_king,->,ace_2,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,mega_knight,monk,royal_giant,valkyrie,->,ace_2,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,mega_knight,monk,skele_drag,skele_king,->,ace_2,brutalist_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,mega_knight,musketeer,prince,royal_giant,->,brawler_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,mega_knight,royal_giant,skele_king,witch,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,mini_pekka,monk,pekka,royal_giant,->,brutalist_2,giant_2,goblin_2,pekka_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,mini_pekka,musketeer,pekka,prince,->,brawler_2,brutalist_2,goblin_2,noble_2,pekka_2,superstar_2
dart_goblin,elec_giant,gob_machine,mini_pekka,musketeer,pekka,royal_giant,->,brutalist_2,giant_2,goblin_2,pekka_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,mini_pekka,musketeer,prince,royal_giant,->,brutalist_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,mini_pekka,musketeer,princess,royal_giant,->,brutalist_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,mini_pekka,pekka,prince,royal_giant,->,brawler_2,brutalist_2,giant_2,goblin_2,pekka_2,ranger_2
dart_goblin,elec_giant,gob_machine,mini_pekka,pekka,royal_giant,witch,->,brutalist_2,giant_2,goblin_2,pekka_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,mini_pekka,pekka,skele_drag,witch,->,brutalist_2,goblin_2,pekka_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,mini_pekka,royal_ghost,royal_giant,witch,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,monk,royal_ghost,royal_giant,skele_king,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,monk,royal_giant,valkyrie,wizard,->,brutalist_2,clan_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,musketeer,pekka,prince,royal_giant,->,brawler_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,musketeer,prince,royal_giant,skele_king,->,brutalist_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,musketeer,prince,royal_giant,valkyrie,->,brutalist_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,musketeer,prince,skele_drag,skele_king,->,brutalist_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,musketeer,princess,royal_giant,skele_king,->,brutalist_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,musketeer,princess,royal_giant,valkyrie,->,brutalist_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,musketeer,princess,royal_giant,wizard,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,musketeer,princess,skele_drag,skele_king,->,brutalist_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,musketeer,princess,valkyrie,wizard,->,blaster_2,brutalist_2,clan_2,goblin_2,noble_2,superstar_2
dart_goblin,elec_giant,gob_machine,musketeer,royal_ghost,royal_giant,skele_king,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,musketeer,royal_giant,valkyrie,wizard,->,brutalist_2,clan_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,pekka,royal_giant,skele_king,witch,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,prince,royal_giant,skele_king,witch,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,princess,royal_giant,skele_king,witch,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,princess,royal_giant,valkyrie,wizard,->,blaster_2,brutalist_2,clan_2,giant_2,goblin_2,ranger_2
dart_goblin,elec_giant,gob_machine,royal_ghost,royal_giant,valkyrie,witch,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,royal_giant,skele_king,witch,wizard,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gob_machine,royal_giant,valkyrie,witch,wizard,->,brutalist_2,clan_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,gob_machine,skele_drag,valkyrie,witch,wizard,->,brutalist_2,clan_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,gold_knight,mega_knight,monk,prince,->,ace_2,assassin_2,brawler_2,goblin_2,noble_2,superstar_2
dart_goblin,elec_giant,goblins,gold_knight,mega_knight,monk,royal_giant,->,ace_2,assassin_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,gold_knight,mega_knight,musketeer,royal_giant,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,gold_knight,mega_knight,prince,royal_giant,->,assassin_2,brawler_2,giant_2,goblin_2,noble_2,ranger_2
dart_goblin,elec_giant,goblins,gold_knight,mini_pekka,musketeer,royal_giant,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,gold_knight,monk,prince,royal_giant,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,gold_knight,monk,princess,royal_giant,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,gold_knight,musketeer,pekka,royal_giant,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,gold_knight,musketeer,royal_giant,skele_king,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,gold_knight,musketeer,royal_giant,valkyrie,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,gold_knight,musketeer,royal_giant,wizard,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,gold_knight,musketeer,skele_drag,skele_king,->,assassin_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,gold_knight,pekka,prince,royal_giant,->,assassin_2,brawler_2,giant_2,goblin_2,noble_2,ranger_2
dart_goblin,elec_giant,goblins,gold_knight,prince,royal_giant,witch,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,gold_knight,prince,skele_drag,witch,->,assassin_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,gold_knight,princess,royal_giant,witch,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,gold_knight,princess,royal_giant,wizard,->,assassin_2,blaster_2,giant_2,goblin_2,noble_2,ranger_2
dart_goblin,elec_giant,goblins,gold_knight,princess,skele_drag,witch,->,assassin_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,gold_knight,royal_giant,skele_king,witch,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,mega_knight,monk,pekka,royal_giant,->,ace_2,brawler_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,mega_knight,monk,prince,royal_giant,->,ace_2,brawler_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,mega_knight,monk,royal_ghost,royal_giant,->,ace_2,assassin_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,mega_knight,monk,royal_ghost,skele_drag,->,ace_2,assassin_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,mega_knight,musketeer,prince,royal_giant,->,brawler_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,mega_knight,royal_ghost,royal_giant,witch,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,mini_pekka,royal_ghost,royal_giant,skele_king,->,assassin_2,brutalist_2,giant_2,goblin_2,ranger_2,undead_2
dart_goblin,elec_giant,goblins,mini_pekka,royal_ghost,royal_giant,witch,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,mini_pekka,royal_giant,skele_king,witch,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,monk,royal_ghost,royal_giant,skele_king,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,musketeer,pekka,prince,royal_giant,->,brawler_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,musketeer,prince,royal_ghost,royal_giant,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,musketeer,prince,royal_ghost,skele_drag,->,assassin_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,musketeer,princess,royal_ghost,royal_giant,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,musketeer,princess,royal_ghost,skele_drag,->,assassin_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,musketeer,princess,royal_giant,wizard,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,goblins,musketeer,royal_ghost,royal_giant,skele_king,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,pekka,royal_ghost,royal_giant,witch,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,prince,royal_ghost,royal_giant,witch,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,princess,royal_ghost,royal_giant,witch,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,royal_ghost,royal_giant,skele_king,valkyrie,->,assassin_2,brutalist_2,giant_2,goblin_2,ranger_2,undead_2
dart_goblin,elec_giant,goblins,royal_ghost,royal_giant,valkyrie,witch,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,royal_ghost,royal_giant,witch,wizard,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,goblins,royal_giant,skele_king,valkyrie,witch,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gold_knight,mega_knight,monk,prince,royal_giant,->,ace_2,brawler_2,giant_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gold_knight,monk,princess,royal_giant,spear_gobs,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gold_knight,musketeer,royal_ghost,royal_giant,skele_king,->,assassin_2,giant_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gold_knight,musketeer,royal_ghost,royal_giant,spear_gobs,->,assassin_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gold_knight,musketeer,royal_ghost,skele_drag,spear_gobs,->,assassin_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gold_knight,musketeer,royal_giant,spear_gobs,wizard,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gold_knight,prince,royal_ghost,royal_giant,witch,->,assassin_2,giant_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gold_knight,princess,royal_ghost,royal_giant,spear_gobs,->,assassin_2,blaster_2,giant_2,goblin_2,noble_2,ranger_2
dart_goblin,elec_giant,gold_knight,princess,royal_ghost,royal_giant,witch,->,assassin_2,giant_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gold_knight,princess,royal_ghost,skele_drag,spear_gobs,->,assassin_2,blaster_2,goblin_2,noble_2,ranger_2,undead_2
dart_goblin,elec_giant,gold_knight,princess,royal_ghost,spear_gobs,witch,->,assassin_2,blaster_2,goblin_2,noble_2,superstar_2,undead_2
dart_goblin,elec_giant,gold_knight,princess,royal_giant,spear_gobs,witch,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,gold_knight,princess,skele_drag,spear_gobs,witch,->,blaster_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,gold_knight,royal_ghost,royal_giant,spear_gobs,witch,->,assassin_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,mega_knight,mini_pekka,monk,pekka,royal_giant,->,ace_2,brawler_2,giant_2,pekka_2,ranger_2,superstar_2
dart_goblin,elec_giant,mega_knight,monk,pekka,royal_giant,spear_gobs,->,ace_2,brawler_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,mega_knight,monk,prince,princess,royal_giant,->,ace_2,brawler_2,giant_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,mega_knight,monk,prince,princess,spear_gobs,->,ace_2,blaster_2,brawler_2,goblin_2,noble_2,superstar_2
dart_goblin,elec_giant,mega_knight,monk,prince,royal_giant,spear_gobs,->,ace_2,brawler_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,mega_knight,monk,princess,royal_giant,spear_gobs,->,ace_2,blaster_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,mega_knight,monk,royal_giant,spear_gobs,wizard,->,ace_2,blaster_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,mega_knight,musketeer,prince,royal_giant,spear_gobs,->,brawler_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,mega_knight,musketeer,princess,royal_giant,spear_gobs,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,mega_knight,prince,princess,royal_giant,spear_gobs,->,blaster_2,brawler_2,giant_2,goblin_2,noble_2,ranger_2
dart_goblin,elec_giant,mini_pekka,musketeer,pekka,prince,royal_giant,->,brawler_2,giant_2,noble_2,pekka_2,ranger_2,superstar_2
dart_goblin,elec_giant,mini_pekka,musketeer,princess,royal_giant,spear_gobs,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,mini_pekka,pekka,royal_giant,skele_king,witch,->,brutalist_2,giant_2,pekka_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,mini_pekka,royal_giant,skele_king,spear_gobs,witch,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,mini_pekka,royal_giant,spear_gobs,valkyrie,wizard,->,blaster_2,brutalist_2,clan_2,giant_2,goblin_2,ranger_2
dart_goblin,elec_giant,monk,prince,princess,royal_giant,spear_gobs,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,monk,royal_giant,spear_gobs,valkyrie,wizard,->,blaster_2,clan_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,musketeer,pekka,prince,royal_giant,spear_gobs,->,brawler_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,musketeer,pekka,princess,royal_giant,spear_gobs,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,musketeer,prince,royal_giant,spear_gobs,wizard,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,musketeer,princess,royal_ghost,royal_giant,spear_gobs,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,musketeer,princess,royal_ghost,skele_drag,spear_gobs,->,blaster_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,musketeer,princess,royal_giant,skele_king,spear_gobs,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,musketeer,princess,royal_giant,spear_gobs,valkyrie,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,musketeer,princess,royal_giant,valkyrie,wizard,->,blaster_2,clan_2,giant_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,musketeer,princess,skele_drag,skele_king,spear_gobs,->,blaster_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,musketeer,royal_giant,spear_gobs,valkyrie,wizard,->,blaster_2,clan_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,pekka,prince,princess,royal_giant,spear_gobs,->,blaster_2,brawler_2,giant_2,goblin_2,noble_2,ranger_2
dart_goblin,elec_giant,prince,princess,royal_giant,spear_gobs,witch,->,blaster_2,giant_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,elec_giant,prince,princess,skele_drag,spear_gobs,witch,->,blaster_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,princess,royal_ghost,royal_giant,spear_gobs,witch,->,blaster_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,princess,royal_giant,skele_king,spear_gobs,witch,->,blaster_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,royal_ghost,royal_giant,spear_gobs,witch,wizard,->,blaster_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,royal_giant,skele_king,spear_gobs,valkyrie,witch,->,brutalist_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,royal_giant,skele_king,spear_gobs,valkyrie,wizard,->,blaster_2,brutalist_2,clan_2,giant_2,goblin_2,ranger_2
dart_goblin,elec_giant,royal_giant,skele_king,spear_gobs,witch,wizard,->,blaster_2,giant_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,royal_giant,skele_king,valkyrie,witch,wizard,->,brutalist_2,clan_2,giant_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,royal_giant,spear_gobs,valkyrie,witch,wizard,->,blaster_2,clan_2,giant_2,goblin_2,ranger_2,superstar_2
dart_goblin,elec_giant,skele_drag,skele_king,spear_gobs,valkyrie,wizard,->,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
dart_goblin,elec_giant,skele_drag,spear_gobs,valkyrie,witch,wizard,->,blaster_2,clan_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,elec_giant,skele_king,spear_gobs,valkyrie,witch,wizard,->,blaster_2,brutalist_2,clan_2,goblin_2,superstar_2,undead_2
dart_goblin,executioner,gob_machine,gold_knight,princess,royal_ghost,skele_drag,->,assassin_2,blaster_2,goblin_2,noble_2,ranger_2,undead_2
dart_goblin,executioner,gob_machine,gold_knight,princess,royal_ghost,skele_king,->,assassin_2,blaster_2,brutalist_2,goblin_2,noble_2,undead_2
dart_goblin,executioner,gob_machine,gold_knight,princess,skele_drag,skele_king,->,blaster_2,brutalist_2,goblin_2,noble_2,ranger_2,undead_2
dart_goblin,executioner,gob_machine,mega_knight,mini_pekka,pekka,princess,->,ace_2,blaster_2,brawler_2,brutalist_2,goblin_2,pekka_2
dart_goblin,executioner,gob_machine,mega_knight,mini_pekka,pekka,royal_giant,->,ace_2,brawler_2,brutalist_2,goblin_2,pekka_2,ranger_2
dart_goblin,executioner,gob_machine,mega_knight,mini_pekka,pekka,skele_drag,->,ace_2,brawler_2,brutalist_2,goblin_2,pekka_2,ranger_2
dart_goblin,executioner,gob_machine,mega_knight,mini_pekka,pekka,wizard,->,ace_2,blaster_2,brawler_2,brutalist_2,goblin_2,pekka_2
dart_goblin,executioner,gob_machine,mega_knight,mini_pekka,prince,princess,->,ace_2,blaster_2,brawler_2,brutalist_2,goblin_2,noble_2
dart_goblin,executioner,gob_machine,mega_knight,pekka,skele_drag,skele_king,->,ace_2,brawler_2,brutalist_2,goblin_2,ranger_2,undead_2
dart_goblin,executioner,gob_machine,mega_knight,pekka,valkyrie,wizard,->,ace_2,blaster_2,brawler_2,brutalist_2,clan_2,goblin_2
dart_goblin,executioner,gob_machine,mega_knight,prince,princess,royal_giant,->,ace_2,blaster_2,brawler_2,goblin_2,noble_2,ranger_2
dart_goblin,executioner,gob_machine,mega_knight,prince,princess,skele_drag,->,ace_2,blaster_2,brawler_2,goblin_2,noble_2,ranger_2
dart_goblin,executioner,gob_machine,mega_knight,prince,princess,skele_king,->,ace_2,blaster_2,brawler_2,brutalist_2,goblin_2,noble_2
dart_goblin,executioner,gob_machine,mega_knight,prince,princess,valkyrie,->,ace_2,blaster_2,brawler_2,brutalist_2,goblin_2,noble_2
dart_goblin,executioner,gob_machine,mega_knight,prince,skele_drag,skele_king,->,ace_2,brawler_2,brutalist_2,goblin_2,ranger_2,undead_2
dart_goblin,executioner,gob_machine,mega_knight,prince,valkyrie,wizard,->,ace_2,blaster_2,brawler_2,brutalist_2,clan_2,goblin_2
dart_goblin,executioner,gob_machine,mega_knight,princess,skele_drag,skele_king,->,ace_2,blaster_2,brutalist_2,goblin_2,ranger_2,undead_2
dart_goblin,executioner,gob_machine,mega_knight,royal_giant,valkyrie,wizard,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
dart_goblin,executioner,gob_machine,mega_knight,skele_drag,skele_king,wizard,->,ace_2,blaster_2,brutalist_2,goblin_2,ranger_2,undead_2
dart_goblin,executioner,gob_machine,mega_knight,skele_drag,valkyrie,wizard,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
dart_goblin,executioner,gob_machine,mini_pekka,monk,musketeer,princess,->,ace_2,blaster_2,brutalist_2,goblin_2,noble_2,superstar_2
dart_goblin,executioner,gob_machine,mini_pekka,monk,skele_drag,witch,->,ace_2,brutalist_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,executioner,gob_machine,mini_pekka,pekka,prince,princess,->,blaster_2,brawler_2,brutalist_2,goblin_2,noble_2,pekka_2
dart_goblin,executioner,gob_machine,monk,musketeer,princess,royal_giant,->,ace_2,blaster_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,executioner,gob_machine,monk,musketeer,princess,skele_drag,->,ace_2,blaster_2,goblin_2,noble_2,ranger_2,superstar_2
dart_goblin,executioner,gob_machine,monk,musketeer,princess,skele_king,->,ace_2,blaster_2,brutalist_2,goblin_2,noble_2,superstar_2
dart_goblin,executioner,gob_machine,monk,musketeer,princess,valkyrie,->,ace_2,blaster_2,brutalist_2,goblin_2,noble_2,superstar_2
dart_goblin,executioner,gob_machine,monk,musketeer,skele_drag,skele_king,->,ace_2,brutalist_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,executioner,gob_machine,monk,musketeer,valkyrie,wizard,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,superstar_2
dart_goblin,executioner,gob_machine,monk,princess,skele_drag,skele_king,->,ace_2,blaster_2,brutalist_2,goblin_2,ranger_2,undead_2
dart_goblin,executioner,gob_machine,monk,princess,skele_drag,witch,->,ace_2,blaster_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,executioner,gob_machine,monk,princess,skele_king,witch,->,ace_2,blaster_2,brutalist_2,goblin_2,superstar_2,undead_2
dart_goblin,executioner,gob_machine,monk,royal_giant,skele_king,witch,->,ace_2,brutalist_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,executioner,gob_machine,monk,royal_giant,valkyrie,wizard,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
dart_goblin,executioner,gob_machine,monk,skele_drag,skele_king,wizard,->,ace_2,blaster_2,brutalist_2,goblin_2,ranger_2,undead_2
dart_goblin,executioner,gob_machine,monk,skele_drag,valkyrie,witch,->,ace_2,brutalist_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,executioner,gob_machine,monk,skele_drag,valkyrie,wizard,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2
dart_goblin,executioner,gob_machine,monk,skele_drag,witch,wizard,->,ace_2,blaster_2,goblin_2,ranger_2,superstar_2,undead_2
dart_goblin,executioner,gob_machine,monk,skele_king,witch,wizard,->,ace_2,blaster_2,brutalist_2,goblin_2,superstar_2,undead_2
dart_goblin,executioner,gob_machine,monk,valkyrie,witch,wizard,->,ace_2,blaster_2,brutalist_2,clan_2,goblin_2,superstar_2
dart_goblin,executioner,gob_machine,musketeer,princess,skele_drag,skele_king,->,blaster_2,brutalist_2,goblin_2,noble_2,ranger_2,undead_2
dart_goblin,executioner,gob_machine,musketeer,princess,skele_drag,witch,->,blaster_2,goblin_2,noble_2,ranger_2,superstar_2,undead_2
dart_goblin,executioner,gob_machine,musketeer,princess,skele_king,witch,->,blaster_2,brutalist_2,goblin_2,noble_2,superstar_2,undead_2
dart_goblin,executioner,gob_machine,prince,princess,skele_drag,skele_king,->,blaster_2,brutalist_2,goblin_2,noble_2,ranger_2,undead_2
dart_goblin,executioner,gob_machine,royal_ghost,skele_drag,valkyrie,wizard,->,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
dart_goblin,executioner,gob_machine,skele_drag,valkyrie,witch,wizard,->,blaster_2,brutalist_2,clan_2,goblin_2,ranger_2,undead_2
dart_goblin,executioner,goblins,gold_knight,mega_knight,pekka,princess,->,ace_2,assassin_2,blaster_2,brawler_2,goblin_2,noble_2
dart_goblin,executioner,goblins,gold_knight,mega_knight,prince,royal_giant,->,ace_2,assassin_2,brawler_2,goblin_2,noble_2,ranger_2
dart_goblin,executioner,goblins,gold_knight,mega_knight,prince,skele_drag,->,ace_2,assassin_2,brawler_2,goblin_2,noble_2,ranger_2
dart_goblin,executioner,goblins,gold_knight,mega_knight,prince,wizard,->,ace_2,assassin_2,blaster_2,brawler_2,goblin_2,noble_2
dart_goblin,executioner,goblins,gold_knight,mega_knight,princess,royal_giant,->,ace_2,assassin_2,blaster_2,goblin_2,noble_2,ranger_2
dart_goblin,executioner,goblins,gold_knight,mega_knight,princess,skele_drag,->,ace_2,assassin_2,blaster_2,goblin_2,noble_2,ranger_2
dart_goblin,executioner,goblins,gold_knight,monk,musketeer,royal_giant,->,ace_2,assassin_2,goblin_2,noble_2,ranger_2,superstar_2
